text,label
See you soon,ham
Can you send the file? 21 sure gym,ham
Reached home 11 yup,ham
Are we meeting today? 19 yup bus,ham
Please check email 15 ok,ham
Let's catch up later,ham
Call me when you are free gym,ham
On my way sure,ham
Please check email 25,ham
Meeting moved to tomorrow 14 yup,ham
Lunch at 1 pm works 14 sure,ham
ACT DISCOUNT CASH HOT CONGRATS CASH DISCOUNT 36332,spam
Good night 8 thanks,ham
Thanks for your help 25 thanks,ham
Thanks for your help 5 home,ham
Let's catch up later 21,ham
Where are you?,ham
HTTP://OFFER. REPLY REPLY GUARANTEED ACT PRIZE CLAIM DISCOUNT 100% ACT VOUCHER LOTTERY 4578,spam
Where are you? class,ham
Thanks for your help 13,ham
Where are you? gym,ham
DISCOUNT LOTTERY GUARANTEED http://bit.ly/ STOP CASH,spam
EXCLUSIVE WIN OFFER HTTP://BIT.LY/ LIMITED VOUCHER ACT WIN GIFT BONUS LOTTERY 19446,spam
Meeting moved to tomorrow bus,ham
Are we meeting today? 15,ham
Let's catch up later 17,ham
Please check email,ham
On my way 23,ham
Can you send the file? 7 gym,ham
Meeting moved to tomorrow 6 yup,ham
Happy birthday! 14 home,ham
Are we meeting today? 17,ham
Meeting moved to tomorrow ok class,ham
Let's catch up later 27,ham
Where are you? 29 sure shop,ham
Let's catch up later 24 ok class,ham
FREE sms GUARANTEED GIFT reply reply reply 26624,spam
Where are you? 11 bus,ham
Please check email 18,ham
Can you send the file?,ham
Are we meeting today? 26 done,ham
Happy birthday! thanks,ham
Lunch at 1 pm works 15 sure shop,ham
Are we meeting today? 27 shop,ham
Thanks for your help 18 done,ham
On my way,ham
Are we meeting today? done home,ham
Where are you? 27 done shop,ham
PRIZE NOW SMS CLICK REPLY DISCOUNT HTTP://BIT.LY/ 65653,spam
CLAIM PRIZE 100% FREE 100% WIN OFFER ACT STOP CLAIM PRIZE URGENT HTTP://OFFER. GUARANTEED CASH CLAIM,spam
Let's catch up later 15 done class,ham
Can you send the file? bus,ham
BONUS ACT EXCLUSIVE CONGRATS CLAIM GIFT $$$ STOP CLICK HOT REPLY FREE 100% GIFT REPLY,spam
Can you send the file? 27,ham
Lunch at 1 pm works 1 thanks,ham
I'll be late by 10 minutes 21 office,ham
Are we meeting today? 29,ham
Reached home home,ham
Meeting moved to tomorrow 9 shop,ham
VOUCHER NOW GIFT $$$ sms HOT DEAL GIFT LIMITED VOUCHER GIFT $$$ EXCLUSIVE 100% FREE GUARANTEED GIFT 99827,spam
Thanks for your help ok,ham
Can you send the file? 4,ham
Are we meeting today? 23 office,ham
Call me when you are free 20 sure,ham
Happy birthday! ok,ham
Are we meeting today? 21,ham
FREE CLICK REPLY BONUS CLICK IMMEDIATELY HOT LIMITED HTTP://BIT.LY/ EXCLUSIVE LOTTERY,spam
Happy birthday! 29 gym,ham
Good night,ham
Where are you? please,ham
Meeting moved to tomorrow 9,ham
I'll be late by 10 minutes 4,ham
DEAL DISCOUNT BONUS HTTP://BIT.LY/ OFFER CASH,spam
Lunch at 1 pm works,ham
Please check email 2,ham
Where are you?,ham
PRIZE BONUS LOTTERY URGENT VOUCHER GIFT STOP FREE sms LIMITED GUARANTEED HOT 96751,spam
Can you send the file? class,ham
STOP CLICK IMMEDIATELY OFFER PRIZE BONUS HTTP://OFFER. HOT GIFT NOW LOTTERY CLICK LOTTERY OFFER HOT 54691,spam
See you soon 2 done,ham
Thanks for your help thanks office,ham
sms OFFER STOP NOW EXCLUSIVE NOW VOUCHER LIMITED DEAL CASH http://bit.ly/ 55180,spam
I'll be late by 10 minutes 6 thanks,ham
CASH DEAL IMMEDIATELY reply CONGRATS LOTTERY DISCOUNT CASH HOT HOT http://bit.ly/ LIMITED NOW 8053,spam
On my way 23,ham
Are we meeting today? please,ham
Call me when you are free,ham
Thanks for your help ok,ham
Let's catch up later,ham
Good night 26 class,ham
See you soon 23 done shop,ham
Please check email 12,ham
I'll be late by 10 minutes 25 ok shop,ham
EXCLUSIVE OFFER OFFER SMS CLICK CASH DISCOUNT FREE LIMITED,spam
Call me when you are free ok,ham
Let's catch up later,ham
I'll be late by 10 minutes,ham
VOUCHER CLAIM $$$ reply FREE DISCOUNT PRIZE VOUCHER ACT CLAIM NOW 31905,spam
On my way 7 done gym,ham
I'll be late by 10 minutes 20 bus,ham
CASH LOTTERY SMS SMS GUARANTEED PRIZE WIN WIN DEAL HTTP://BIT.LY/ IMMEDIATELY CLICK GUARANTEED WIN HTTP://BIT.LY/ HTTP://OFFER. 72116,spam
Let's catch up later 1,ham
Please check email 29 shop,ham
Please check email 6 bus,ham
Good night thanks office,ham
Reached home 14 gym,ham
REPLY OFFER CONGRATS 100% CASH WIN HTTP://BIT.LY/ WIN 61768,spam
IMMEDIATELY STOP CONGRATS FREE ACT 100% CASH PRIZE CLICK HTTP://BIT.LY/ CONGRATS REPLY HTTP://OFFER. EXCLUSIVE HOT 40475,spam
FREE GUARANTEED sms $$$ CLAIM ACT STOP ACT NOW LIMITED GUARANTEED VOUCHER http://bit.ly/,spam
On my way 21 ok home,ham
Reached home yup gym,ham
Thanks for your help 14,ham
Lunch at 1 pm works 29 please,ham
Thanks for your help 14 sure class,ham
Call me when you are free 12 ok bus,ham
Happy birthday! 29 please office,ham
Reached home,ham
Let's catch up later 12 done office,ham
Good night,ham
Are we meeting today? yup gym,ham
PRIZE NOW HTTP://BIT.LY/ CLICK $$$ DISCOUNT URGENT LIMITED CONGRATS 100% ACT STOP HTTP://OFFER. 29695,spam
Lunch at 1 pm works 18 please,ham
Call me when you are free 9 thanks,ham
See you soon 2 home,ham
Happy birthday! ok gym,ham
I'll be late by 10 minutes home,ham
Let's catch up later please,ham
I'll be late by 10 minutes please,ham
See you soon sure gym,ham
Happy birthday! 24 please bus,ham
Call me when you are free 27 home,ham
Meeting moved to tomorrow done,ham
Can you send the file? 27,ham
Where are you?,ham
Thanks for your help 18 ok,ham
Are we meeting today? 6,ham
WIN GIFT http://offer. URGENT DEAL http://bit.ly/ STOP GIFT LIMITED DEAL GIFT IMMEDIATELY GUARANTEED 75823,spam
Let's catch up later 8 bus,ham
Lunch at 1 pm works shop,ham
Meeting moved to tomorrow 6 thanks,ham
STOP http://offer. HOT NOW CONGRATS DEAL GIFT CLAIM CLAIM ACT WIN reply CASH reply WIN 51749,spam
See you soon 8 please home,ham
Call me when you are free done,ham
Thanks for your help sure,ham
STOP WIN VOUCHER LIMITED DEAL HOT 20483,spam
FREE GUARANTEED WIN DEAL LOTTERY http://bit.ly/ 34333,spam
I'll be late by 10 minutes 21 thanks,ham
GUARANTEED 100% $$$ reply 100% CONGRATS DISCOUNT CLAIM $$$ CLAIM EXCLUSIVE 10511,spam
Meeting moved to tomorrow please,ham
Where are you? done,ham
Reached home 5 done,ham
Happy birthday! 26 home,ham
Meeting moved to tomorrow 22,ham
ACT WIN sms FREE STOP GUARANTEED,spam
Lunch at 1 pm works 2 thanks,ham
PRIZE CLAIM URGENT reply CONGRATS PRIZE WIN http://bit.ly/ STOP 100% 13260,spam
Lunch at 1 pm works 12,ham
Are we meeting today? 14 home,ham
Let's catch up later 1 thanks bus,ham
Where are you? 14 class,ham
Good night 20 yup gym,ham
Let's catch up later 4 bus,ham
REPLY REPLY SMS ACT LIMITED VOUCHER CLICK HTTP://BIT.LY/ VOUCHER CLAIM DEAL BONUS BONUS URGENT WIN WIN 40876,spam
Good night 4,ham
Meeting moved to tomorrow 5 sure,ham
Meeting moved to tomorrow 20 office,ham
I'll be late by 10 minutes 26,ham
I'll be late by 10 minutes 29 done,ham
Let's catch up later,ham
On my way 18 done,ham
IMMEDIATELY HTTP://OFFER. CLICK WIN PRIZE REPLY IMMEDIATELY CLICK 60130,spam
Call me when you are free 4 yup,ham
On my way 20 please,ham
EXCLUSIVE ACT CLAIM HTTP://OFFER. SMS PRIZE 25592,spam
CLICK NOW CLICK $$$ LOTTERY FREE 86195,spam
Please check email 4 office,ham
Let's catch up later please,ham
Meeting moved to tomorrow,ham
Thanks for your help thanks shop,ham
Let's catch up later 3 home,ham
Happy birthday!,ham
Are we meeting today?,ham
Good night 9,ham
I'll be late by 10 minutes done gym,ham
Happy birthday! 29 done,ham
On my way 9 class,ham
Reached home,ham
Call me when you are free 22 thanks,ham
Good night 3 please gym,ham
DISCOUNT LIMITED REPLY CLICK CLAIM CASH $$$ IMMEDIATELY CASH URGENT EXCLUSIVE CONGRATS $$$ CLICK SMS VOUCHER 82435,spam
sms sms BONUS http://offer. sms STOP BONUS URGENT,spam
Let's catch up later 11 done gym,ham
I'll be late by 10 minutes 15 ok,ham
CASH ACT WIN STOP HTTP://OFFER. GIFT BONUS GUARANTEED IMMEDIATELY DEAL GIFT URGENT CASH 29047,spam
Let's catch up later 8 done bus,ham
Thanks for your help done shop,ham
Thanks for your help 22 office,ham
Let's catch up later 29 bus,ham
Reached home 3 done,ham
Can you send the file? sure,ham
On my way,ham
Meeting moved to tomorrow thanks,ham
Happy birthday! class,ham
See you soon 26 class,ham
Can you send the file? thanks,ham
Happy birthday! 5 thanks home,ham
EXCLUSIVE PRIZE EXCLUSIVE CONGRATS EXCLUSIVE CLICK IMMEDIATELY 27149,spam
On my way sure,ham
Call me when you are free 19 yup shop,ham
Let's catch up later 5 thanks,ham
Meeting moved to tomorrow class,ham
Call me when you are free class,ham
Thanks for your help 16,ham
Good night yup,ham
$$$ GIFT DISCOUNT CASH PRIZE ACT EXCLUSIVE EXCLUSIVE LOTTERY GIFT 7034,spam
On my way 14 sure,ham
DEAL CLICK BONUS STOP http://bit.ly/ CLAIM URGENT NOW CONGRATS EXCLUSIVE OFFER WIN GIFT 41427,spam
OFFER ACT DEAL GIFT HTTP://BIT.LY/ SMS 14078,spam
Meeting moved to tomorrow 10 ok,ham
FREE FREE reply http://bit.ly/ http://offer. LIMITED GIFT HOT CLICK GUARANTEED DEAL CLAIM,spam
GUARANTEED CASH NOW WIN WIN CLICK 98475,spam
Can you send the file? yup,ham
GUARANTEED DEAL DISCOUNT STOP URGENT EXCLUSIVE CASH NOW EXCLUSIVE 49463,spam
Can you send the file? 15 gym,ham
Call me when you are free 9,ham
Happy birthday! office,ham
Can you send the file? 20 done,ham
Are we meeting today? 22,ham
Meeting moved to tomorrow,ham
Call me when you are free 4,ham
Lunch at 1 pm works 20 bus,ham
See you soon 20,ham
On my way 5 yup,ham
See you soon,ham
Where are you? yup home,ham
LOTTERY GIFT CLAIM $$$ http://offer. DISCOUNT CONGRATS IMMEDIATELY HOT IMMEDIATELY 100% reply 82984,spam
Are we meeting today? 17 yup gym,ham
Meeting moved to tomorrow 4 thanks class,ham
Can you send the file? 11 home,ham
Happy birthday! sure,ham
Reached home thanks home,ham
CONGRATS WIN GIFT OFFER http://offer. URGENT URGENT CLICK IMMEDIATELY EXCLUSIVE STOP VOUCHER NOW WIN FREE BONUS 89461,spam
Meeting moved to tomorrow 12 done,ham
LIMITED VOUCHER GUARANTEED DEAL DISCOUNT NOW HOT HOT ACT CASH DISCOUNT ACT STOP 56023,spam
Where are you? gym,ham
Let's catch up later,ham
I'll be late by 10 minutes 24,ham
URGENT LIMITED PRIZE REPLY CLAIM PRIZE EXCLUSIVE HTTP://OFFER. BONUS HTTP://BIT.LY/ 61471,spam
Lunch at 1 pm works 3 please,ham
On my way 16 please,ham
Reached home 28 sure,ham
Meeting moved to tomorrow,ham
GIFT GUARANTEED DEAL PRIZE HOT sms GUARANTEED DISCOUNT CONGRATS CLICK HOT CLICK LIMITED CLICK LIMITED,spam
ACT DEAL CLAIM sms sms $$$ reply CLAIM PRIZE GIFT GUARANTEED 100% CLAIM NOW VOUCHER 80584,spam
I'll be late by 10 minutes 1,ham
Lunch at 1 pm works ok,ham
Meeting moved to tomorrow,ham
Are we meeting today? class,ham
Please check email 8 ok,ham
Let's catch up later gym,ham
I'll be late by 10 minutes please gym,ham
Good night 24 office,ham
Call me when you are free 22,ham
I'll be late by 10 minutes 21 ok gym,ham
BONUS CONGRATS HOT GUARANTEED 100% LIMITED reply FREE GIFT ACT WIN DISCOUNT ACT ACT PRIZE NOW 25231,spam
Are we meeting today? yup shop,ham
CASH BONUS $$$ NOW http://offer. NOW CLAIM sms CLICK reply WIN CLICK ACT ACT sms STOP 68110,spam
See you soon 22,ham
WIN CLAIM sms STOP http://offer. LIMITED WIN,spam
DEAL 100% DEAL sms BONUS $$$ VOUCHER OFFER LOTTERY CASH STOP LOTTERY http://bit.ly/,spam
SMS WIN IMMEDIATELY LOTTERY HOT GIFT 37827,spam
Can you send the file? 24 gym,ham
Thanks for your help 22 yup,ham
Please check email 8 ok,ham
Are we meeting today? yup gym,ham
Happy birthday! please shop,ham
Are we meeting today? 24,ham
WIN FREE DISCOUNT CASH STOP CLICK IMMEDIATELY 88477,spam
On my way 17 class,ham
On my way 2 yup shop,ham
I'll be late by 10 minutes thanks gym,ham
Good night gym,ham
Happy birthday! sure gym,ham
Call me when you are free 22,ham
Good night 27 thanks,ham
Where are you? 18 thanks,ham
CLAIM HTTP://OFFER. DEAL CLICK HOT LOTTERY DISCOUNT NOW REPLY WIN HTTP://BIT.LY/ NOW WIN HOT HOT 15086,spam
On my way 8 please class,ham
Happy birthday!,ham
Please check email thanks gym,ham
Thanks for your help please,ham
Thanks for your help 7 sure,ham
Can you send the file? 30 yup shop,ham
Happy birthday! 28 please,ham
Thanks for your help please office,ham
Call me when you are free done gym,ham
GUARANTEED sms NOW DEAL FREE CONGRATS sms IMMEDIATELY CLICK ACT BONUS VOUCHER 20635,spam
Call me when you are free 30 yup class,ham
Can you send the file? 7 please,ham
IMMEDIATELY STOP http://bit.ly/ BONUS LIMITED 100% PRIZE CONGRATS 62028,spam
URGENT DISCOUNT GIFT DISCOUNT HTTP://BIT.LY/ WIN CONGRATS VOUCHER URGENT IMMEDIATELY $$$ CONGRATS CASH 8453,spam
DISCOUNT IMMEDIATELY BONUS CASH HTTP://BIT.LY/ WIN EXCLUSIVE CLICK URGENT WIN SMS 74381,spam
HOT VOUCHER EXCLUSIVE DISCOUNT NOW LIMITED sms HOT CASH STOP DEAL WIN GUARANTEED,spam
Happy birthday! 13 please office,ham
Where are you?,ham
HTTP://OFFER. HTTP://BIT.LY/ $$$ WIN CASH NOW EXCLUSIVE 34078,spam
LIMITED HOT http://offer. sms EXCLUSIVE CLAIM CLAIM WIN 47045,spam
Let's catch up later 9 done,ham
I'll be late by 10 minutes 20 gym,ham
LIMITED HOT sms STOP EXCLUSIVE DEAL sms 100% NOW PRIZE PRIZE http://offer. EXCLUSIVE NOW,spam
Are we meeting today? done class,ham
Happy birthday! 4 please shop,ham
Let's catch up later please,ham
Please check email 10 ok,ham
Can you send the file? 15,ham
Please check email 16 bus,ham
Please check email bus,ham
OFFER HOT OFFER CONGRATS GIFT DISCOUNT IMMEDIATELY HTTP://BIT.LY/ LIMITED HTTP://BIT.LY/ 31756,spam
Reached home 27 please,ham
Let's catch up later 19 done,ham
See you soon bus,ham
Can you send the file? 19 sure,ham
Thanks for your help please home,ham
Where are you? 6 bus,ham
Where are you? 12 shop,ham
Can you send the file? 4 ok,ham
Call me when you are free 28,ham
Where are you? 5 ok,ham
Thanks for your help,ham
Are we meeting today? 16,ham
Please check email 10 yup class,ham
DISCOUNT GIFT http://offer. LIMITED URGENT BONUS 17868,spam
Are we meeting today? 14 sure,ham
On my way 22,ham
Can you send the file? 5 office,ham
LIMITED HTTP://OFFER. CLICK DISCOUNT 100% SMS SMS CASH SMS PRIZE EXCLUSIVE SMS IMMEDIATELY STOP LIMITED LIMITED LIMITED 36161,spam
On my way please,ham
Happy birthday! 19 please,ham
Thanks for your help 3,ham
Call me when you are free done home,ham
Where are you? 26 thanks,ham
Please check email sure,ham
See you soon please home,ham
Are we meeting today? 8 thanks,ham
Where are you? sure,ham
Where are you? yup shop,ham
BONUS CONGRATS CASH NOW LOTTERY GIFT 72588,spam
Lunch at 1 pm works 19 please,ham
Please check email done office,ham
Where are you? gym,ham
Let's catch up later class,ham
GIFT CLICK VOUCHER BONUS DEAL GUARANTEED CASH DISCOUNT reply http://offer. $$$ GUARANTEED FREE reply GUARANTEED 88961,spam
Can you send the file? 23 yup home,ham
Lunch at 1 pm works done shop,ham
CONGRATS CLICK DEAL CASH EXCLUSIVE REPLY,spam
Please check email 28 class,ham
Let's catch up later home,ham
Reached home 22,ham
ACT HTTP://BIT.LY/ NOW GUARANTEED CASH DEAL ACT OFFER 7568,spam
Call me when you are free 17,ham
I'll be late by 10 minutes 18,ham
Happy birthday! 13 sure,ham
Are we meeting today? 4 gym,ham
Where are you? office,ham
Please check email thanks,ham
Can you send the file? 10,ham
Good night shop,ham
Call me when you are free sure,ham
Are we meeting today? 10 done class,ham
Thanks for your help 17,ham
See you soon bus,ham
DEAL HTTP://BIT.LY/ OFFER VOUCHER EXCLUSIVE VOUCHER VOUCHER BONUS WIN HTTP://BIT.LY/ STOP CASH CLAIM CONGRATS 100% REPLY,spam
Lunch at 1 pm works 24 yup shop,ham
Please check email,ham
Good night please office,ham
Lunch at 1 pm works home,ham
Are we meeting today? 21 yup,ham
CASH PRIZE FREE SMS OFFER ACT $$$ 100% STOP WIN CLAIM GIFT DEAL 62640,spam
Let's catch up later yup shop,ham
CLAIM CONGRATS CLAIM OFFER NOW CLAIM CONGRATS SMS CONGRATS 77532,spam
Meeting moved to tomorrow office,ham
On my way please bus,ham
Please check email 29 yup home,ham
Reached home,ham
Are we meeting today? 21,ham
HTTP://BIT.LY/ 100% GUARANTEED FREE DISCOUNT GUARANTEED CLICK VOUCHER GUARANTEED $$$ HTTP://BIT.LY/ 38888,spam
On my way 26 please class,ham
Can you send the file? please,ham
Lunch at 1 pm works 23 yup shop,ham
I'll be late by 10 minutes 19 ok,ham
IMMEDIATELY GIFT sms CLICK reply STOP OFFER LOTTERY CONGRATS WIN NOW VOUCHER reply reply LOTTERY http://offer. CASH,spam
I'll be late by 10 minutes 2 yup class,ham
Are we meeting today? 26 yup class,ham
Please check email 13,ham
Where are you? 18 sure home,ham
LOTTERY LIMITED EXCLUSIVE 100% CLICK GUARANTEED NOW CLICK VOUCHER LOTTERY CLAIM BONUS NOW 100% LIMITED DEAL DEAL,spam
Good night 29,ham
CASH DEAL $$$ CASH DISCOUNT IMMEDIATELY WIN CLAIM CLICK WIN $$$ VOUCHER,spam
Can you send the file? 25,ham
Where are you? 15 yup,ham
I'll be late by 10 minutes ok,ham
Happy birthday! 4 ok,ham
GIFT sms PRIZE NOW WIN reply DEAL CLICK,spam
Call me when you are free 20 shop,ham
Lunch at 1 pm works 9 sure shop,ham
Lunch at 1 pm works office,ham
See you soon,ham
Let's catch up later,ham
Let's catch up later 15 thanks,ham
FREE CASH SMS ACT CLICK CLICK WIN STOP PRIZE 100% 24784,spam
URGENT VOUCHER BONUS CASH CASH IMMEDIATELY VOUCHER $$$ HOT CASH http://bit.ly/ GIFT EXCLUSIVE reply IMMEDIATELY 43208,spam
CLICK GUARANTEED DEAL reply LOTTERY VOUCHER sms GIFT STOP FREE WIN $$$ BONUS CONGRATS 94007,spam
Please check email 6 please,ham
FREE GIFT CASH DEAL http://bit.ly/ http://offer. ACT 63265,spam
Where are you?,ham
Thanks for your help,ham
Call me when you are free 9 thanks bus,ham
Meeting moved to tomorrow 16,ham
Please check email thanks,ham
OFFER DISCOUNT $$$ sms URGENT CONGRATS DISCOUNT VOUCHER IMMEDIATELY reply CLAIM WIN,spam
100% GIFT URGENT reply CLICK LIMITED BONUS http://offer. GIFT DEAL sms sms http://bit.ly/ sms STOP reply 12218,spam
Can you send the file? 5 office,ham
Call me when you are free 11,ham
Can you send the file? 2 office,ham
Where are you?,ham
100% BONUS http://offer. GUARANTEED reply IMMEDIATELY CONGRATS OFFER CLAIM http://bit.ly/ CLAIM WIN CLICK,spam
Happy birthday!,ham
Let's catch up later please bus,ham
Where are you? 17,ham
Please check email,ham
Meeting moved to tomorrow 3 done bus,ham
Meeting moved to tomorrow,ham
100% HTTP://OFFER. 100% IMMEDIATELY REPLY LIMITED,spam
Where are you? thanks,ham
Please check email 14 thanks,ham
On my way 19 thanks,ham
Reached home ok home,ham
Where are you? yup,ham
100% WIN 100% GUARANTEED http://bit.ly/ DISCOUNT 89654,spam
Let's catch up later 6 shop,ham
Please check email 27 office,ham
On my way office,ham
Meeting moved to tomorrow done bus,ham
Good night 22 yup,ham
Lunch at 1 pm works 6,ham
Good night 21 thanks shop,ham
Please check email 18 please gym,ham
Please check email 20,ham
Where are you? 23,ham
CONGRATS CONGRATS http://bit.ly/ CONGRATS FREE DEAL 100% NOW PRIZE,spam
Thanks for your help 24,ham
Please check email 7 done class,ham
I'll be late by 10 minutes 19 please,ham
Lunch at 1 pm works 12 yup,ham
Please check email 18,ham
See you soon 6 shop,ham
Where are you? class,ham
See you soon 7 done office,ham
Where are you? 1,ham
FREE NOW ACT PRIZE PRIZE HOT VOUCHER PRIZE GUARANTEED 100% WIN,spam
On my way,ham
Let's catch up later 10 shop,ham
Can you send the file? 25,ham
Reached home 11 thanks,ham
Can you send the file?,ham
OFFER HOT LOTTERY VOUCHER $$$ URGENT 100% DEAL SMS,spam
Happy birthday! 27 done,ham
URGENT IMMEDIATELY HOT HTTP://OFFER. SMS FREE NOW CONGRATS LIMITED ACT HTTP://BIT.LY/ CLICK HTTP://OFFER.,spam
Lunch at 1 pm works 21,ham
Happy birthday! 25 yup,ham
NOW LIMITED HOT reply http://bit.ly/ OFFER FREE 16469,spam
See you soon 27 please,ham
Can you send the file? sure,ham
On my way,ham
Call me when you are free,ham
On my way 24 please,ham
Happy birthday! thanks office,ham
100% WIN OFFER GIFT OFFER LIMITED HOT 15307,spam
GIFT FREE VOUCHER CONGRATS LIMITED HTTP://BIT.LY/ CLICK PRIZE CONGRATS 5615,spam
See you soon 20,ham
Are we meeting today? 27 thanks,ham
Where are you? shop,ham
100% LIMITED STOP LIMITED LOTTERY STOP STOP LIMITED ACT OFFER IMMEDIATELY DEAL DEAL EXCLUSIVE DEAL EXCLUSIVE $$$ 42223,spam
Reached home 27 home,ham
On my way yup gym,ham
Reached home 9 office,ham
See you soon 2 office,ham
Call me when you are free yup,ham
CONGRATS NOW BONUS NOW CONGRATS DEAL WIN DISCOUNT IMMEDIATELY HOT EXCLUSIVE 38459,spam
Let's catch up later 3 home,ham
GIFT DISCOUNT GIFT LOTTERY DISCOUNT PRIZE STOP ACT WIN GIFT SMS GUARANTEED CLICK HTTP://OFFER. OFFER CLICK LOTTERY 92376,spam
EXCLUSIVE IMMEDIATELY FREE FREE WIN LOTTERY REPLY IMMEDIATELY 100% NOW STOP OFFER SMS FREE FREE,spam
VOUCHER HTTP://BIT.LY/ 100% 100% SMS OFFER ACT CASH NOW WIN HOT ACT GUARANTEED OFFER LIMITED HOT $$$ 40850,spam
BONUS 100% LIMITED CASH DEAL HOT EXCLUSIVE LOTTERY IMMEDIATELY OFFER,spam
Where are you? 7 bus,ham
Please check email 10 yup,ham
NOW DISCOUNT OFFER VOUCHER URGENT WIN BONUS HOT 100% BONUS LIMITED 100% HOT HTTP://BIT.LY/,spam
DEAL NOW OFFER FREE CLAIM CLAIM EXCLUSIVE OFFER DEAL HOT DISCOUNT OFFER GIFT HOT BONUS CLICK GIFT 36166,spam
